# u v x y z
-5.000000000000000000e+00 2.400000095367431641e+00 -4.417410433292388916e+00 1.865745663642883301e+00 1.477760314941406250e+00
-5.000000000000000000e+00 2.200000047683715820e+00 -4.461439311504364014e+00 1.730727106332778931e+00 1.626551389694213867e+00
-5.000000000000000000e+00 2.000000000000000000e+00 -4.507010757923126221e+00 1.599933654069900513e+00 1.776544332504272461e+00
-5.000000000000000000e+00 1.799999952316284180e+00 -4.553213268518447876e+00 1.471312105655670166e+00 1.926813364028930664e+00
-5.000000000000000000e+00 1.600000023841857910e+00 -4.599085122346878052e+00 1.342405050992965698e+00 2.075931072235107422e+00
-5.000000000000000000e+00 1.399999976158142090e+00 -4.643722653388977051e+00 1.210242927074432373e+00 2.221927165985107422e+00
-5.000000000000000000e+00 1.200000047683715820e+00 -4.686180770397186279e+00 1.071534544229507446e+00 2.362159967422485352e+00
-5.000000000000000000e+00 1.000000000000000000e+00 -4.725424975156784058e+00 9.230489879846572876e-01 2.493193626403808594e+00
-5.000000000000000000e+00 8.000000119209289551e-01 -4.760285153985023499e+00 7.622144781053066254e-01 2.610754489898681641e+00
-5.000000000000000000e+00 6.000000238418579102e-01 -4.789459541440010071e+00 5.877866232767701149e-01 2.709922313690185547e+00
-5.000000000000000000e+00 4.000000059604644775e-01 -4.811589404940605164e+00 4.003953110368456692e-01 2.785579442977905273e+00
-5.000000000000000000e+00 2.000000029802322388e-01 -4.825444161891937256e+00 2.027720115147531033e-01 2.833130121231079102e+00
-5.000000000000000000e+00 0.000000000000000000e+00 -4.830175250768661499e+00 -4.879223415628075600e-04 2.849433183670043945e+00
-5.000000000000000000e+00 -2.000000029802322388e-01 -4.825503110885620117e+00 -2.038164280820637941e-01 2.833614587783813477e+00
-5.000000000000000000e+00 -4.000000059604644775e-01 -4.811711698770523071e+00 -4.015600223792716861e-01 2.786481857299804688e+00
-5.000000000000000000e+00 -6.000000238418579102e-01 -4.789613649249076843e+00 -5.890883728861808777e-01 2.711140155792236328e+00
-5.000000000000000000e+00 -8.000000119209289551e-01 -4.760448083281517029e+00 -7.636193111538887024e-01 2.612161397933959961e+00
-5.000000000000000000e+00 -1.000000000000000000e+00 -4.725582122802734375e+00 -9.245036616921424866e-01 2.494683027267456055e+00
-5.000000000000000000e+00 -1.200000047683715820e+00 -4.686324954032897949e+00 -1.072966918349266052e+00 2.363654613494873047e+00
-5.000000000000000000e+00 -1.399999976158142090e+00 -4.643852710723876953e+00 -1.211589291691780090e+00 2.223367214202880859e+00
-5.000000000000000000e+00 -1.600000023841857910e+00 -4.599222093820571899e+00 -1.343681216239929199e+00 2.077323675155639648e+00
-5.000000000000000000e+00 -1.799999952316284180e+00 -4.553371399641036987e+00 -1.472566425800323486e+00 1.928149461746215820e+00
-5.000000000000000000e+00 -2.000000000000000000e+00 -4.507196426391601562e+00 -1.601140022277832031e+00 1.777808308601379395e+00
-5.000000000000000000e+00 -2.200000047683715820e+00 -4.461613595485687256e+00 -1.731816232204437256e+00 1.627709388732910156e+00
-5.000000000000000000e+00 -2.400000095367431641e+00 -4.417557120323181152e+00 -1.866629481315612793e+00 1.478800415992736816e+00
-5.000000000000000000e+00 -2.599999904632568359e+00 -4.376790225505828857e+00 -2.007669568061828613e+00 1.331431746482849121e+00
-5.000000000000000000e+00 -2.799999952316284180e+00 -4.340181410312652588e+00 -2.158440470695495605e+00 1.184572577476501465e+00
-4.762189865112304688e+00 3.348059177398681641e+00 -4.063751041889190674e+00 2.648875176906585693e+00 9.776923656463623047e-01
-4.869091510772705078e+00 3.629893779754638672e+00 -4.108565747737884521e+00 2.868772983551025391e+00 7.764574289321899414e-01
-4.844863414764404297e+00 3.818881034851074219e+00 -4.058087885379791260e+00 3.031575143337249756e+00 6.913061738014221191e-01
-4.838717460632324219e+00 4.016379356384277344e+00 -4.021434724330902100e+00 3.198641836643218994e+00 5.923669934272766113e-01
-4.828195095062255859e+00 4.213108062744140625e+00 -3.981229245662689209e+00 3.365761220455169678e+00 4.960988759994506836e-01
-4.815168857574462891e+00 4.407235622406005859e+00 -3.939337015151977539e+00 3.531094670295715332e+00 4.024747014045715332e-01
-4.806903362274169922e+00 4.603075981140136719e+00 -3.901167571544647217e+00 3.697105824947357178e+00 3.054953217506408691e-01
-3.817660570144653320e+00 4.830420970916748047e+00 -3.034347653388977051e+00 4.046569466590881348e+00 7.014600634574890137e-01
-3.615524291992187500e+00 4.802824020385742188e+00 -2.869035720825195312e+00 4.055703878402709961e+00 8.206625580787658691e-01
-4.199296474456787109e+00 4.820192337036132812e+00 -3.356399595737457275e+00 3.976905286312103271e+00 5.086371898651123047e-01
-4.010452270507812500e+00 4.843977928161621094e+00 -3.194053590297698975e+00 4.027123212814331055e+00 5.943684577941894531e-01
-3.406082630157470703e+00 4.877400875091552734e+00 -2.681296706199645996e+00 4.151928722858428955e+00 8.908242583274841309e-01
-4.386871814727783203e+00 3.831290483474731445e+00 -3.671579182147979736e+00 3.115291357040405273e+00 9.226340651512145996e-01
-3.840474843978881836e+00 4.406194210052490234e+00 -3.121151268482208252e+00 3.686171352863311768e+00 9.089859127998352051e-01
-4.694970130920410156e+00 3.516850709915161133e+00 -3.980398654937744141e+00 2.801572322845458984e+00 9.253005981445312500e-01
-4.113081932067871094e+00 4.114205360412597656e+00 -3.396592080593109131e+00 3.397010564804077148e+00 9.184620976448059082e-01
-3.253951549530029297e+00 4.889007568359375000e+00 -2.551717936992645264e+00 4.186029076576232910e+00 9.637975096702575684e-01
-4.536540508270263672e+00 3.686671495437622070e+00 -3.820301651954650879e+00 2.969729185104370117e+00 9.197249412536621094e-01
-4.246913909912109375e+00 3.972976446151733398e+00 -3.531477332115173340e+00 3.256833016872406006e+00 9.220198988914489746e-01
-3.976691961288452148e+00 4.255232810974121094e+00 -3.259590983390808105e+00 3.537427723407745361e+00 9.163373112678527832e-01
-3.691144943237304688e+00 4.584050178527832031e+00 -2.967413127422332764e+00 3.859629511833190918e+00 8.945351839065551758e-01
-4.876056194305419922e+00 3.285226583480834961e+00 -4.169372439384460449e+00 2.577817499637603760e+00 9.510768651962280273e-01
-4.399849891662597656e+00 4.804974079132080078e+00 -3.527211308479309082e+00 3.932019174098968506e+00 4.123964309692382812e-01
-4.656941890716552734e+00 3.820808172225952148e+00 -3.900001645088195801e+00 3.063264310359954834e+00 7.878600358963012695e-01
-4.653761386871337891e+00 4.214557170867919922e+00 -3.834544062614440918e+00 3.394890129566192627e+00 5.858985781669616699e-01
-4.166731357574462891e+00 4.621029853820800781e+00 -3.360817253589630127e+00 3.814633250236511230e+00 6.285296678543090820e-01
-4.680869579315185547e+00 4.027718544006347656e+00 -3.887097179889678955e+00 3.233433365821838379e+00 6.684434413909912109e-01
-4.618148803710937500e+00 4.405008792877197266e+00 -3.774273574352264404e+00 3.560745358467102051e+00 5.059015750885009766e-01
-4.602203845977783203e+00 4.801448345184326172e+00 -3.697669267654418945e+00 3.896676540374755859e+00 3.091765642166137695e-01
-4.012547969818115234e+00 4.713649749755859375e+00 -3.216595411300659180e+00 3.917189955711364746e+00 6.606742739677429199e-01
-4.357864856719970703e+00 4.086849689483642578e+00 -3.606473684310913086e+00 3.334840714931488037e+00 8.055393099784851074e-01
-4.102359294891357422e+00 4.361561298370361328e+00 -3.348145961761474609e+00 3.606736421585083008e+00 7.961187362670898438e-01
-3.874449014663696289e+00 4.656138896942138672e+00 -3.109819054603576660e+00 3.890923082828521729e+00 7.621020078659057617e-01
-4.239678382873535156e+00 4.231725692749023438e+00 -3.484142243862152100e+00 3.475581705570220947e+00 7.919745445251464844e-01
-4.605065822601318359e+00 4.602507591247558594e+00 -3.731796443462371826e+00 3.728923082351684570e+00 4.105635285377502441e-01
-4.488987922668457031e+00 4.183411121368408203e+00 -3.701166510581970215e+00 3.395062267780303955e+00 6.875400543212890625e-01
-4.396079063415527344e+00 4.605246067047119141e+00 -3.555893898010253906e+00 3.764663577079772949e+00 5.176354646682739258e-01
-3.988373756408691406e+00 4.506109237670898438e+00 -3.229393839836120605e+00 3.746529519557952881e+00 7.805436253547668457e-01
-4.394830226898193359e+00 4.381046295166015625e+00 -3.590597093105316162e+00 3.576326370239257812e+00 6.342185139656066895e-01
-4.481313228607177734e+00 3.943965435028076172e+00 -3.732904911041259766e+00 3.194932341575622559e+00 8.153437972068786621e-01
-4.871742725372314453e+00 3.453113555908203125e+00 -4.138980567455291748e+00 2.719688653945922852e+00 8.664977550506591797e-01
-3.359503030776977539e+00 4.783473491668701172e+00 -2.657167911529541016e+00 4.080393731594085693e+00 9.635743498802185059e-01
-3.516864299774169922e+00 4.676222324371337891e+00 -2.806389868259429932e+00 3.965025246143341064e+00 9.373446106910705566e-01
-4.802746295928955078e+00 4.801345348358154297e+00 -3.866062402725219727e+00 3.864504039287567139e+00 2.051242291927337646e-01
-4.745869159698486328e+00 3.643613815307617188e+00 -4.002920150756835938e+00 2.900026857852935791e+00 8.333277702331542969e-01
-4.552318572998046875e+00 4.045351505279541016e+00 -3.776354253292083740e+00 3.268830418586730957e+00 7.260563373565673828e-01
-4.216012001037597656e+00 4.454836845397949219e+00 -3.428694367408752441e+00 3.666990280151367188e+00 6.888875961303710938e-01
3.348080396652221680e+00 4.762249469757080078e+00 2.647440135478973389e+00 4.062472164630889893e+00 9.757387638092041016e-01
3.629811763763427734e+00 4.869511604309082031e+00 2.867491066455841064e+00 4.107879400253295898e+00 7.747569084167480469e-01
3.818773508071899414e+00 4.845347404479980469e+00 3.030386984348297119e+00 4.057574450969696045e+00 6.897575259208679199e-01
4.016308307647705078e+00 4.839158058166503906e+00 3.197637200355529785e+00 4.021013021469116211e+00 5.910191535949707031e-01
4.213047504425048828e+00 4.828547000885009766e+00 3.364921450614929199e+00 3.980861663818359375e+00 4.949838817119598389e-01
4.407194137573242188e+00 4.815393924713134766e+00 3.530429184436798096e+00 3.938986539840698242e+00 4.016028940677642822e-01
4.603065013885498047e+00 4.807034015655517578e+00 3.696623980998992920e+00 3.900864183902740479e+00 3.048501908779144287e-01
4.830410003662109375e+00 3.817709922790527344e+00 4.045510768890380859e+00 3.033433854579925537e+00 7.001896500587463379e-01
4.802813053131103516e+00 3.615577936172485352e+00 4.054467499256134033e+00 2.867962956428527832e+00 8.191775679588317871e-01
4.820123672485351562e+00 4.199398994445800781e+00 3.976076245307922363e+00 3.355803012847900391e+00 5.077059864997863770e-01
4.843944072723388672e+00 4.010502338409423828e+00 4.026204228401184082e+00 3.193290174007415771e+00 5.932989120483398438e-01
4.877398967742919922e+00 3.406093835830688477e+00 4.150601923465728760e+00 2.680090546607971191e+00 8.892424702644348145e-01
4.889008045196533203e+00 3.253956317901611328e+00 4.184596776962280273e+00 2.550406217575073242e+00 9.620912075042724609e-01
4.255755901336669922e+00 3.976071834564208984e+00 3.536609172821044922e+00 3.257739841938018799e+00 9.146926403045654297e-01
3.831248044967651367e+00 4.387243747711181641e+00 3.113831996917724609e+00 3.670645296573638916e+00 9.207055568695068359e-01
4.114062309265136719e+00 4.113584518432617188e+00 3.395450294017791748e+00 3.395788013935089111e+00 9.165588617324829102e-01
4.584274291992187500e+00 3.690583944320678711e+00 3.858580350875854492e+00 2.965686976909637451e+00 8.930916190147399902e-01
4.405889511108398438e+00 3.840729475021362305e+00 3.684526860713958740e+00 3.120175778865814209e+00 9.073460102081298828e-01
3.686755895614624023e+00 4.536885261535644531e+00 2.968386054039001465e+00 3.819329559803009033e+00 9.177329540252685547e-01
3.516675233840942383e+00 4.695142745971679688e+00 2.800030648708343506e+00 3.979316532611846924e+00 9.235019683837890625e-01
3.972915410995483398e+00 4.247283935546875000e+00 3.255358457565307617e+00 3.530544817447662354e+00 9.201200008392333984e-01
3.285200357437133789e+00 4.876119613647460938e+00 2.576381802558898926e+00 4.168141007423400879e+00 9.491850137710571289e-01
4.804921627044677734e+00 4.399987220764160156e+00 3.931341350078582764e+00 3.526772975921630859e+00 4.116058051586151123e-01
4.620940208435058594e+00 4.166962623596191406e+00 3.813589036464691162e+00 3.360169649124145508e+00 6.273084878921508789e-01
4.214449405670166016e+00 4.654331207275390625e+00 3.393842458724975586e+00 3.834244430065155029e+00 5.845376253128051758e-01
3.820793628692626953e+00 4.657515525817871094e+00 3.061996698379516602e+00 3.899416923522949219e+00 7.860478162765502930e-01
4.027642250061035156e+00 4.681446075439453125e+00 3.232289493083953857e+00 3.886686563491821289e+00 6.668957471847534180e-01
4.404907226562500000e+00 4.618541240692138672e+00 3.559848964214324951e+00 3.773932039737701416e+00 5.047923922538757324e-01
4.713605403900146484e+00 4.012648582458496094e+00 3.916156351566314697e+00 3.215786337852478027e+00 6.594521403312683105e-01
4.801431655883789062e+00 4.602320194244384766e+00 3.896185517311096191e+00 3.697348594665527344e+00 3.085590004920959473e-01
4.361630439758300781e+00 4.102492332458496094e+00 3.605593979358673096e+00 3.347163259983062744e+00 7.945415973663330078e-01
4.086736679077148438e+00 4.358435153961181641e+00 3.333462953567504883e+00 3.605876088142395020e+00 8.037803173065185547e-01
4.231577873229980469e+00 4.240092277526855469e+00 3.474218785762786865e+00 3.483436465263366699e+00 7.903556227684020996e-01
4.656167030334472656e+00 3.874467372894287109e+00 3.889813184738159180e+00 3.108791232109069824e+00 7.607002854347229004e-01
4.602455615997314453e+00 4.605299472808837891e+00 3.728234231472015381e+00 3.731442630290985107e+00 4.097017943859100342e-01
4.183292388916015625e+00 4.489575862884521484e+00 3.393851578235626221e+00 3.700745284557342529e+00 6.859933733940124512e-01
4.605145454406738281e+00 4.396359920501708984e+00 3.763767123222351074e+00 3.555441260337829590e+00 5.165868997573852539e-01
4.506041049957275391e+00 3.988587141036987305e+00 3.745280921459197998e+00 3.228520929813385010e+00 7.790402770042419434e-01
4.380898475646972656e+00 4.395219802856445312e+00 3.575200915336608887e+00 3.590085387229919434e+00 6.329066753387451172e-01
3.943879604339599609e+00 4.481899261474609375e+00 3.193561196327209473e+00 3.732303678989410400e+00 8.135284185409545898e-01
3.453004598617553711e+00 4.871893405914306641e+00 2.718294143676757812e+00 4.137950181961059570e+00 8.647717833518981934e-01
4.783474445343017578e+00 3.359515428543090820e+00 4.078961610794067383e+00 2.655863523483276367e+00 9.618516564369201660e-01
4.676266193389892578e+00 3.516773223876953125e+00 3.963685393333435059e+00 2.805028140544891357e+00 9.356865286827087402e-01
4.801352024078369141e+00 4.802804946899414062e+00 3.864196598529815674e+00 3.865831673145294189e+00 2.047069668769836426e-01
3.643556356430053711e+00 4.746242523193359375e+00 2.898688435554504395e+00 4.002112865447998047e+00 8.315405845642089844e-01
4.045263290405273438e+00 4.552898406982421875e+00 3.267590343952178955e+00 3.775869548320770264e+00 7.244140505790710449e-01
4.454804420471191406e+00 4.216220378875732422e+00 3.665909111499786377e+00 3.427937030792236328e+00 6.875230669975280762e-01
4.762189865112304688e+00 -3.348059177398681641e+00 4.061368346214294434e+00 -2.648504018783569336e+00 9.773321747779846191e-01
4.869091510772705078e+00 -3.629893779754638672e+00 4.106719613075256348e+00 -2.868524372577667236e+00 7.763515114784240723e-01
4.844863414764404297e+00 -3.818881034851074219e+00 4.056413531303405762e+00 -3.031323015689849854e+00 6.910919547080993652e-01
4.838717460632324219e+00 -4.016379356384277344e+00 4.019977509975433350e+00 -3.198403239250183105e+00 5.920953750610351562e-01
4.828195095062255859e+00 -4.213108062744140625e+00 3.979979574680328369e+00 -3.365532100200653076e+00 4.957572221755981445e-01
4.815168857574462891e+00 -4.407235622406005859e+00 3.938287079334259033e+00 -3.530872583389282227e+00 4.020562767982482910e-01
4.806903362274169922e+00 -4.603075981140136719e+00 3.900328636169433594e+00 -3.696895122528076172e+00 3.050136864185333252e-01
3.817660570144653320e+00 -4.830420970916748047e+00 3.031833946704864502e+00 -4.045497000217437744e+00 6.980576515197753906e-01
3.615524291992187500e+00 -4.802824020385742188e+00 2.866093993186950684e+00 -4.054448187351226807e+00 8.166781663894653320e-01
4.199296474456787109e+00 -4.820192337036132812e+00 3.354621887207031250e+00 -3.976172804832458496e+00 5.063460469245910645e-01
